,year,hregion,spc,total,pop,den
824,2018,เขตสุขภาพที่ 3,Psychiatry,21.0,2988841,0.7026134879707552
825,2018,เขตสุขภาพที่ 3,Radiology,27.0,2988841,0.9033601988195424
826,2018,เขตสุขภาพที่ 3,Rehabilitation Medicine,8.0,2988841,0.26766228113171625
827,2018,เขตสุขภาพที่ 3,Surgery,50.0,2988841,1.6728892570732268
828,2018,เขตสุขภาพที่ 4,Anesthesiology,88.0,5363895,1.6405988558687297
829,2018,เขตสุขภาพที่ 4,Emergency Medicine,49.0,5363895,0.9135152720178153
830,2018,เขตสุขภาพที่ 4,Family Medicine,101.0,5363895,1.8829600504857011
831,2018,เขตสุขภาพที่ 4,General Practitioner,176.0,5363895,3.2811977117374593
832,2018,เขตสุขภาพที่ 4,Gynecology,159.0,5363895,2.9642638418537275
833,2018,เขตสุขภาพที่ 4,Internal Medicine,450.0,5363895,8.38942596751055
834,2018,เขตสุขภาพที่ 4,Neurosurgery,25.0,5363895,0.46607922041725275
835,2018,เขตสุขภาพที่ 4,Ophthalmology,108.0,5363895,2.013462232202532
836,2018,เขตสุขภาพที่ 4,Orthopedic,188.0,5363895,3.5049157375377407
837,2018,เขตสุขภาพที่ 4,Otolaryngology,87.0,5363895,1.6219556870520395
838,2018,เขตสุขภาพที่ 4,Pathology,33.0,5363895,0.6152245709507737
839,2018,เขตสุขภาพที่ 4,Pediatrics,203.0,5363895,3.784563269788092
840,2018,เขตสุขภาพที่ 4,Physician,3113.0,5363895,58.036184526356315
841,2018,เขตสุขภาพที่ 4,Preventive Medicine,28.0,5363895,0.522008726867323
842,2018,เขตสุขภาพที่ 4,Psychiatry,81.0,5363895,1.5100966741518989
843,2018,เขตสุขภาพที่ 4,Radiology,92.0,5363895,1.71517153113549
844,2018,เขตสุขภาพที่ 4,Rehabilitation Medicine,34.0,5363895,0.6338677397674637
845,2018,เขตสุขภาพที่ 4,Surgery,187.0,5363895,3.4862725687210507
846,2018,เขตสุขภาพที่ 5,Anesthesiology,73.0,5337306,1.367731211214047
847,2018,เขตสุขภาพที่ 5,Emergency Medicine,23.0,5337306,0.4309290117523709
848,2018,เขตสุขภาพที่ 5,Family Medicine,45.0,5337306,0.8431219795155084
849,2018,เขตสุขภาพที่ 5,General Practitioner,249.0,5337306,4.665274953319146
850,2018,เขตสุขภาพที่ 5,Gynecology,113.0,5337306,2.1171729707833875
851,2018,เขตสุขภาพที่ 5,Internal Medicine,281.0,5337306,5.264828360974619
852,2018,เขตสุขภาพที่ 5,Neurosurgery,21.0,5337306,0.3934569237739039
853,2018,เขตสุขภาพที่ 5,Ophthalmology,112.0,5337306,2.0984369267941543
854,2018,เขตสุขภาพที่ 5,Orthopedic,115.0,5337306,2.154645058761855
855,2018,เขตสุขภาพที่ 5,Otolaryngology,52.0,5337306,0.974274287440143
856,2018,เขตสุขภาพที่ 5,Pathology,12.0,5337306,0.2248325278708022
857,2018,เขตสุขภาพที่ 5,Pediatrics,126.0,5337306,2.3607415426434235
858,2018,เขตสุขภาพที่ 5,Physician,2930.0,5337306,54.89660888845421
859,2018,เขตสุขภาพที่ 5,Preventive Medicine,17.0,5337306,0.3185127478169698
860,2018,เขตสุขภาพที่ 5,Psychiatry,32.0,5337306,0.5995534076554726
861,2018,เขตสุขภาพที่ 5,Radiology,48.0,5337306,0.8993301114832088
862,2018,เขตสุขภาพที่ 5,Rehabilitation Medicine,28.0,5337306,0.5246092316985386
863,2018,เขตสุขภาพที่ 5,Surgery,146.0,5337306,2.735462422428094
864,2018,เขตสุขภาพที่ 6,Anesthesiology,56.0,6122520,0.9146560566564095
865,2018,เขตสุขภาพที่ 6,Emergency Medicine,21.0,6122520,0.3429960212461535
866,2018,เขตสุขภาพที่ 6,Family Medicine,76.0,6122520,1.2413189340336985
867,2018,เขตสุขภาพที่ 6,General Practitioner,251.0,6122520,4.099619111084978
868,2018,เขตสุขภาพที่ 6,Gynecology,116.0,6122520,1.8946446887882766
869,2018,เขตสุขภาพที่ 6,Internal Medicine,287.0,6122520,4.687612290364099
870,2018,เขตสุขภาพที่ 6,Neurosurgery,28.0,6122520,0.45732802832820474
871,2018,เขตสุขภาพที่ 6,Ophthalmology,57.0,6122520,0.9309892005252739
872,2018,เขตสุขภาพที่ 6,Orthopedic,104.0,6122520,1.6986469623619032
873,2018,เขตสุขภาพที่ 6,Otolaryngology,44.0,6122520,0.718658330230036
874,2018,เขตสุขภาพที่ 6,Pathology,18.0,6122520,0.29399658963956016
875,2018,เขตสุขภาพที่ 6,Pediatrics,136.0,6122520,2.221307566165566
876,2018,เขตสุขภาพที่ 6,Physician,2737.0,6122520,44.70381476908201
877,2018,เขตสุขภาพที่ 6,Preventive Medicine,32.0,6122520,0.5226606038036625
878,2018,เขตสุขภาพที่ 6,Psychiatry,44.0,6122520,0.718658330230036
879,2018,เขตสุขภาพที่ 6,Radiology,53.0,6122520,0.8656566250498161
880,2018,เขตสุขภาพที่ 6,Rehabilitation Medicine,26.0,6122520,0.4246617405904758
881,2018,เขตสุขภาพที่ 6,Surgery,150.0,6122520,2.449971580329668
882,2018,เขตสุขภาพที่ 7,Anesthesiology,76.0,5061496,1.501532353280532
883,2018,เขตสุขภาพที่ 7,Emergency Medicine,20.0,5061496,0.39514009296856106
884,2018,เขตสุขภาพที่ 7,Family Medicine,83.0,5061496,1.6398313858195284
885,2018,เขตสุขภาพที่ 7,General Practitioner,293.0,5061496,5.788802361989419
886,2018,เขตสุขภาพที่ 7,Gynecology,108.0,5061496,2.13375650203023
887,2018,เขตสุขภาพที่ 7,Internal Medicine,378.0,5061496,7.468147757105804
888,2018,เขตสุขภาพที่ 7,Neurosurgery,12.0,5061496,0.23708405578113662
889,2018,เขตสุขภาพที่ 7,Ophthalmology,44.0,5061496,0.8693082045308343
890,2018,เขตสุขภาพที่ 7,Orthopedic,60.0,5061496,1.1854202789056831
891,2018,เขตสุขภาพที่ 7,Otolaryngology,30.0,5061496,0.5927101394528416
892,2018,เขตสุขภาพที่ 7,Pathology,31.0,5061496,0.6124671441012696
893,2018,เขตสุขภาพที่ 7,Pediatrics,136.0,5061496,2.686952632186215
894,2018,เขตสุขภาพที่ 7,Physician,2844.0,5061496,56.18892122012938
895,2018,เขตสุขภาพที่ 7,Preventive Medicine,24.0,5061496,0.47416811156227323
896,2018,เขตสุขภาพที่ 7,Psychiatry,32.0,5061496,0.6322241487496977
897,2018,เขตสุขภาพที่ 7,Radiology,72.0,5061496,1.4225043346868198
898,2018,เขตสุขภาพที่ 7,Rehabilitation Medicine,28.0,5061496,0.5531961301559855
899,2018,เขตสุขภาพที่ 7,Surgery,155.0,5061496,3.062335720506348
900,2018,เขตสุขภาพที่ 8,Anesthesiology,40.0,5558667,0.7195969825139733
901,2018,เขตสุขภาพที่ 8,Emergency Medicine,18.0,5558667,0.32381864213128797
902,2018,เขตสุขภาพที่ 8,Family Medicine,43.0,5558667,0.7735667562025212
903,2018,เขตสุขภาพที่ 8,General Practitioner,276.0,5558667,4.965219179346415
904,2018,เขตสุขภาพที่ 8,Gynecology,71.0,5558667,1.2772846439623025
905,2018,เขตสุขภาพที่ 8,Internal Medicine,185.0,5558667,3.328136044127126
906,2018,เขตสุขภาพที่ 8,Neurosurgery,16.0,5558667,0.2878387930055893
907,2018,เขตสุขภาพที่ 8,Ophthalmology,33.0,5558667,0.5936675105740279
908,2018,เขตสุขภาพที่ 8,Orthopedic,53.0,5558667,0.9534660018310146
909,2018,เขตสุขภาพที่ 8,Otolaryngology,28.0,5558667,0.5037178877597813
910,2018,เขตสุขภาพที่ 8,Pathology,9.0,5558667,0.16190932106564399
911,2018,เขตสุขภาพที่ 8,Pediatrics,75.0,5558667,1.3492443422137
912,2018,เขตสุขภาพที่ 8,Physician,1991.0,5558667,35.81793980463302
913,2018,เขตสุขภาพที่ 8,Preventive Medicine,16.0,5558667,0.2878387930055893
914,2018,เขตสุขภาพที่ 8,Psychiatry,23.0,5558667,0.4137682649455346
915,2018,เขตสุขภาพที่ 8,Radiology,34.0,5558667,0.6116574351368773
916,2018,เขตสุขภาพที่ 8,Rehabilitation Medicine,11.0,5558667,0.19788917019134264
917,2018,เขตสุขภาพที่ 8,Surgery,93.0,5558667,1.6730629843449878
918,2018,เขตสุขภาพที่ 9,Anesthesiology,53.0,6777885,0.7819548428455189
919,2018,เขตสุขภาพที่ 9,Emergency Medicine,27.0,6777885,0.3983543539024341
920,2018,เขตสุขภาพที่ 9,Family Medicine,90.0,6777885,1.3278478463414471
921,2018,เขตสุขภาพที่ 9,General Practitioner,271.0,6777885,3.998297403983691
922,2018,เขตสุขภาพที่ 9,Gynecology,109.0,6777885,1.608171280569086
923,2018,เขตสุขภาพที่ 9,Internal Medicine,203.0,6777885,2.9950345867479307
924,2018,เขตสุขภาพที่ 9,Neurosurgery,15.0,6777885,0.2213079743902412
925,2018,เขตสุขภาพที่ 9,Ophthalmology,35.0,6777885,0.5163852735772294
926,2018,เขตสุขภาพที่ 9,Orthopedic,67.0,6777885,0.9885089522764107
927,2018,เขตสุขภาพที่ 9,Otolaryngology,36.0,6777885,0.5311391385365788
928,2018,เขตสุขภาพที่ 9,Pathology,22.0,6777885,0.3245850291056871
929,2018,เขตสุขภาพที่ 9,Pediatrics,120.0,6777885,1.7704637951219295
930,2018,เขตสุขภาพที่ 9,Physician,2888.0,6777885,42.6091620026011
931,2018,เขตสุขภาพที่ 9,Preventive Medicine,36.0,6777885,0.5311391385365788
932,2018,เขตสุขภาพที่ 9,Psychiatry,38.0,6777885,0.5606468684552777
933,2018,เขตสุขภาพที่ 9,Radiology,44.0,6777885,0.6491700582113742
934,2018,เขตสุขภาพที่ 9,Rehabilitation Medicine,22.0,6777885,0.3245850291056871
935,2018,เขตสุขภาพที่ 9,Surgery,122.0,6777885,1.7999715250406283
936,2019,เขตสุขภาพที่ 1,Anesthesiology,103.0,5897396,1.7465335548096144
937,2019,เขตสุขภาพที่ 1,Emergency Medicine,56.0,5897396,0.9495716414498874
938,2019,เขตสุขภาพที่ 1,Family Medicine,156.0,5897396,2.645235286896115
939,2019,เขตสุขภาพที่ 1,General Practitioner,318.0,5897396,5.3922103925190035
940,2019,เขตสุขภาพที่ 1,Gynecology,164.0,5897396,2.780888378531813
941,2019,เขตสุขภาพที่ 1,Internal Medicine,342.0,5897396,5.799169667426098
942,2019,เขตสุขภาพที่ 1,Neurosurgery,27.0,5897396,0.4578291842704814
943,2019,เขตสุขภาพที่ 1,Ophthalmology,90.0,5897396,1.5260972809016047
944,2019,เขตสุขภาพที่ 1,Orthopedic,135.0,5897396,2.2891459213524072
945,2019,เขตสุขภาพที่ 1,Otolaryngology,54.0,5897396,0.9156583685409628
946,2019,เขตสุขภาพที่ 1,Pathology,68.0,5897396,1.1530512789034346
947,2019,เขตสุขภาพที่ 1,Pediatrics,170.0,5897396,2.8826281972585868
948,2019,เขตสุขภาพที่ 1,Physician,2326.0,5897396,39.441136393079255
949,2019,เขตสุขภาพที่ 1,Preventive Medicine,71.0,5897396,1.2039211882668215
950,2019,เขตสุขภาพที่ 1,Psychiatry,63.0,5897396,1.0682680966311233
951,2019,เขตสุขภาพที่ 1,Radiology,91.0,5897396,1.5430539173560671
952,2019,เขตสุขภาพที่ 1,Rehabilitation Medicine,30.0,5897396,0.5086990936338682
953,2019,เขตสุขภาพที่ 1,Surgery,198.0,5897396,3.3574140179835306
954,2019,เขตสุขภาพที่ 10,Anesthesiology,44.0,4619916,0.9523982687131108
955,2019,เขตสุขภาพที่ 10,Emergency Medicine,14.0,4619916,0.3030358127723534
956,2019,เขตสุขภาพที่ 10,Family Medicine,86.0,4619916,1.861505707030171
957,2019,เขตสุขภาพที่ 10,General Practitioner,285.0,4619916,6.168943331437195
958,2019,เขตสุขภาพที่ 10,Gynecology,78.0,4619916,1.6883423854459692
959,2019,เขตสุขภาพที่ 10,Internal Medicine,161.0,4619916,3.484911846882065
960,2019,เขตสุขภาพที่ 10,Neurosurgery,10.0,4619916,0.21645415198025245
961,2019,เขตสุขภาพที่ 10,Ophthalmology,32.0,4619916,0.6926532863368079
962,2019,เขตสุขภาพที่ 10,Orthopedic,69.0,4619916,1.493533648663742
963,2019,เขตสุขภาพที่ 10,Otolaryngology,27.0,4619916,0.5844262103466816
964,2019,เขตสุขภาพที่ 10,Pathology,11.0,4619916,0.2380995671782777
965,2019,เขตสุขภาพที่ 10,Pediatrics,93.0,4619916,2.013023613416348
966,2019,เขตสุขภาพที่ 10,Physician,1057.0,4619916,22.879203864312686
967,2019,เขตสุขภาพที่ 10,Preventive Medicine,26.0,4619916,0.5627807951486564
968,2019,เขตสุขภาพที่ 10,Psychiatry,16.0,4619916,0.34632664316840395
969,2019,เขตสุขภาพที่ 10,Radiology,45.0,4619916,0.974043683911136
970,2019,เขตสุขภาพที่ 10,Rehabilitation Medicine,8.0,4619916,0.17316332158420197
971,2019,เขตสุขภาพที่ 10,Surgery,113.0,4619916,2.445931917376853
972,2019,เขตสุขภาพที่ 11,Anesthesiology,40.0,4496720,0.8895372627159353
973,2019,เขตสุขภาพที่ 11,Emergency Medicine,29.0,4496720,0.644914515469053
974,2019,เขตสุขภาพที่ 11,Family Medicine,60.0,4496720,1.3343058940739028
975,2019,เขตสุขภาพที่ 11,General Practitioner,272.0,4496720,6.04885338646836
976,2019,เขตสุขภาพที่ 11,Gynecology,91.0,4496720,2.0236972726787528
977,2019,เขตสุขภาพที่ 11,Internal Medicine,193.0,4496720,4.292017292604387
978,2019,เขตสุขภาพที่ 11,Neurosurgery,13.0,4496720,0.28909961038267895
979,2019,เขตสุขภาพที่ 11,Ophthalmology,59.0,4496720,1.3120674625060045
980,2019,เขตสุขภาพที่ 11,Orthopedic,74.0,4496720,1.6456439360244801
